experiment,graph_id,graph_type,model,repetition,attack_id,attack_type,strategy,fraction_removed,nodes_removed,gcc_fraction,gcc_size,avg_path_length_gcc,diameter_gcc,global_efficiency,global_clustering,avg_local_clustering,mean_degree,max_degree,degree_std
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.064,64,11.79861111111111,34,0.022213333189844482,0.6458112407211029,0.6148928571428571,3.995,8,1.4764738399307995
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.65,650,0.043,43,7.937984496124031,22,0.020021682221478276,0.65625,0.5928571428571429,3.6342857142857143,7,1.5205154872406843
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.032,32,6.754032258064516,19,0.019742476191105217,0.6619897959183674,0.5511269841269841,3.36,7,1.5886262409180245
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.75,750,0.017,17,4.397058823529412,11,0.01943103438284165,0.6461988304093568,0.5119428571428571,2.96,7,1.5512575543732252
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.8,800,0.012,12,3.227272727272727,8,0.018126286192869136,0.6609294320137694,0.48700000000000004,2.46,6,1.4894294209528693
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.012,12,2.6818181818181817,6,0.017545115585384012,0.6101694915254238,0.37,1.8533333333333333,5,1.2510617712789227
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.9,900,0.005,5,1.2,2,0.014983164983164984,0.6428571428571429,0.25666666666666665,1.26,4,1.0355674772799695
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.004,4,1.3333333333333333,2,0.012244897959183673,0.75,0.10666666666666666,0.56,3,0.7525955088890712
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.0,0,1.0,1000,4.4378338338338335,7,0.24411022927875753,0.4810605227867303,0.4890441280941281,10.0,14,0.9869143833180262
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.05,50,0.95,950,4.5342754145638065,7,0.23959786716655257,0.4802898699696767,0.4878249411407306,9.48842105263158,14,1.1757965414667657
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.1,100,0.9,900,4.5979384501297735,8,0.23675996256942766,0.4758446858308828,0.4828541335208002,9.022222222222222,14,1.2959576277176295
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.15000000000000002,150,0.85,850,4.696869673664519,8,0.23242717251824285,0.47429264637670815,0.4812275436981319,8.527058823529412,13,1.32748220196724
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.2,200,0.8,800,4.865963704630788,8,0.22544174265433148,0.47995871322896955,0.4867433261183261,8.0125,12,1.39367993097411
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.25,250,0.75,750,4.9665972407654655,9,0.2215722070340622,0.4723444374607165,0.47916219336219334,7.506666666666667,12,1.4382705664172588
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.30000000000000004,300,0.7,700,5.116108726752503,9,0.2159520305972776,0.46515713449150886,0.4713382807668522,6.985714285714286,11,1.448081066622378
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.35000000000000003,350,0.65,650,5.320194381889297,10,0.2090263728733786,0.46329113924050636,0.46949206349206346,6.473846153846154,10,1.496691420133286
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.4,400,0.6,600,5.621430161380078,10,0.19983454787904115,0.46648301193755737,0.46870767195767193,6.013333333333334,10,1.588444382266989
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.45,450,0.55,550,6.0333300215267425,12,0.18884931518912104,0.4673507462686567,0.4764689754689755,5.505454545454546,10,1.5756578056993076
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.5,500,0.5,500,6.540080160320641,13,0.17652734686805005,0.4635169646114557,0.47729047619047615,4.96,9,1.512084653714864
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.55,550,0.447,447,7.154502864136596,16,0.16214336530975562,0.4654777070063694,0.46570546737213403,4.435555555555555,9,1.4852093837504012
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.6000000000000001,600,0.396,396,8.182393555811277,17,0.14486722004772243,0.462875769648678,0.4349821428571428,3.93,8,1.5133076356114774
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.65,650,0.342,342,9.738900036013789,27,0.12494209515048905,0.4683333333333333,0.40870748299319726,3.422857142857143,7,1.4116020714646411
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.7000000000000001,700,0.23,230,11.924890829694323,32,0.07229531156495081,0.4657142857142857,0.36677777777777776,2.8466666666666667,6,1.3202861642672605
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.75,750,0.088,88,9.815830721003135,24,0.030473953682870425,0.4867549668874172,0.3524,2.36,6,1.2737346662472526
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.8,800,0.022,22,4.32034632034632,9,0.015915709499880387,0.5287769784172662,0.33083333333333337,1.86,5,1.0864621484432855
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.8500000000000001,850,0.011,11,3.709090909090909,9,0.015457796243031124,0.4632352941176471,0.21444444444444444,1.5466666666666666,4,0.9837795597704915
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.9,900,0.005,5,1.4,2,0.012087542087542086,0.4864864864864865,0.15666666666666665,1.02,4,0.84829240241794
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,0.9500000000000001,950,0.003,3,1.3333333333333333,2,0.008571428571428572,0,0.0,0.4,2,0.5291502622129182
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.0,0,1.0,1000,4.4378338338338335,7,0.24411022927875753,0.4810605227867303,0.4890441280941281,10.0,14,0.9869143833180262
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.05,50,0.95,950,4.807271920581221,8,0.22730147550214594,0.49944775194633767,0.5038684590263538,9.28,12,1.145021259283218
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.1,100,0.9,900,5.086693857372389,9,0.2166283397390104,0.5065657049745999,0.5107353695687029,8.724444444444444,11,1.47032204417272
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.15000000000000002,150,0.85,850,5.449808078708515,11,0.204392293334492,0.5119335869941197,0.5166527459468636,8.16,11,1.6719977483801332
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.2,200,0.8,800,5.872622027534418,12,0.19182959534517258,0.5151786556047893,0.5161356421356421,7.58,11,1.7772450590731714
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.25,250,0.75,750,6.763385847797062,13,0.16972901989922132,0.5268724634116345,0.5219968253968253,6.896,11,1.6451496385840814
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.30000000000000004,300,0.7,700,7.672622113222972,16,0.1533330881878371,0.5344510794671566,0.5279954648526077,6.411428571428571,10,1.6201889534551084
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.35000000000000003,350,0.626,626,7.751989776357828,18,0.14285995609070545,0.5350433216093334,0.5187130647130648,6.230769230769231,10,1.8099658370701217
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.4,400,0.557,557,7.7130503855443475,18,0.13510598942477098,0.5352193995381063,0.5019722222222223,6.03,10,2.075837180512961
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.45,450,0.478,478,8.227599273703323,22,0.11673533482684058,0.5382603752131893,0.4890245310245311,5.701818181818182,10,2.274402291839323
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.5,500,0.426,426,9.342645677989506,27,0.10442932330200934,0.5373571229439643,0.4658333333333333,5.3,10,2.430226326908669
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.55,550,0.355,355,9.82856688151508,29,0.08981758931346037,0.5400305966343703,0.4509541446208113,4.9511111111111115,10,2.565984517336353
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.6000000000000001,600,0.258,258,8.208548246010919,21,0.07257751698275385,0.5374119718309859,0.409984126984127,4.44,10,2.7288092641296866
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.65,650,0.179,179,8.33155483020526,21,0.05139062406038111,0.5328685258964143,0.36139909297052153,3.72,10,2.6632740323572732
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.7000000000000001,700,0.059,59,5.502630040911748,14,0.021395197518943226,0.5145554681353265,0.3014074074074074,2.7,9,1.970617500514327
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.75,750,0.019,19,4.1988304093567255,11,0.01429398981206219,0.3740831295843521,0.21026666666666666,1.944,6,1.1986926211502262
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.8,800,0.019,19,4.1988304093567255,11,0.017921294785616458,0.37168141592920356,0.2003333333333333,1.92,6,1.2742056348957178
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.8500000000000001,850,0.013,13,2.5256410256410255,5,0.01792617449664426,0.35195530726256985,0.15444444444444444,1.5733333333333333,5,1.2184507467362897
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.9,900,0.013,13,2.5256410256410255,5,0.02454040404040405,0.4067796610169492,0.12166666666666666,1.32,5,1.391977011304425
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,0.9500000000000001,950,0.004,4,1.5,2,0.007755102040816327,0,0.0,0.32,3,0.5810335618533581
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.0,0,1.0,1000,4.4378338338338335,7,0.24411022927875753,0.4810605227867303,0.4890441280941281,10.0,14,0.9869143833180262
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.05,50,0.95,950,4.877954633686429,8,0.22482305341943754,0.5086340987582716,0.5143842181210603,9.381052631578948,12,1.1097932227356215
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.1,100,0.9,900,5.23743418613274,9,0.21124853796044182,0.5239433950344304,0.527108305274972,8.817777777777778,12,1.1898251764932881
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.85,850,5.596424859696529,10,0.1993993933655144,0.537699463056795,0.5401358119005177,8.294117647058824,12,1.3143867226761707
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.2,200,0.8,800,6.176345431789737,12,0.1838255825053694,0.5539853278725415,0.5538285533910534,7.8225,12,1.4759721372708903
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.25,250,0.75,750,6.856227859368047,13,0.1687312811300437,0.5659407472916206,0.5644872534872535,7.306666666666667,12,1.4712655172409304
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.7,700,7.555565092989986,15,0.15565449862214625,0.5766403484889736,0.5759894867037724,6.825714285714286,11,1.487441303935406
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.65,650,8.184112836316226,16,0.14615226974005624,0.582457627118644,0.580014652014652,6.363076923076923,10,1.477166646582283
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.4,400,0.6,600,9.395915414579855,21,0.1316222195290589,0.5953558374543109,0.5886970899470899,5.883333333333334,9,1.5087706548342226
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.45,450,0.55,550,12.106699784732571,33,0.11223431527904063,0.6024827586206897,0.5930606060606061,5.414545454545454,9,1.568719012074175
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.5,500,0.463,463,16.527942180209998,53,0.08205724365298381,0.6162221012520414,0.6078825396825397,4.96,9,1.549967741599805
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.55,550,0.296,296,13.902244617498855,39,0.05488507947107569,0.616767922235723,0.624,4.511111111111111,8,1.5652081469280297
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.132,132,13.316909553550776,36,0.031215118048061125,0.6335207308503162,0.6151071428571429,4.01,8,1.4696598245852677
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.65,650,0.036,36,5.1380952380952385,15,0.020328511389573426,0.6534031413612565,0.6025578231292517,3.4971428571428573,7,1.4769632385957563
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.03,30,6.747126436781609,19,0.018604920328091967,0.6402586903799515,0.5507777777777777,3.04,6,1.4300582738709169
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.75,750,0.016,16,2.7583333333333333,8,0.017277299674890088,0.6569086651053864,0.4745333333333333,2.688,6,1.514812199581189
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.8,800,0.016,16,2.7583333333333333,8,0.017499282124910302,0.642,0.4293333333333333,2.32,6,1.3919770113044252
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.012,12,1.9545454545454546,5,0.016207307979120057,0.6931407942238267,0.34688888888888886,1.8933333333333333,6,1.4149047867455802
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.9,900,0.01,10,1.9777777777777779,5,0.016117845117845114,0.7128712871287128,0.20866666666666667,1.3,5,1.2767145334803705
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.005,5,1.2,2,0.014693877551020407,0.7894736842105263,0.08666666666666666,0.68,4,0.988736567544662
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,1,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.0,0,1.0,1000,4.388722722722723,7,0.24656376853233272,0.4759266587521435,0.4842764735264735,10.0,15,0.985900603509299
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.05,50,0.95,950,4.495901502967112,8,0.24142066441262458,0.4790745501285347,0.48582641919484026,9.490526315789474,14,1.1468101007587157
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.1,100,0.9,900,4.601910765047584,8,0.23673454632209093,0.4770622768262422,0.48460606677273343,8.988888888888889,14,1.2744885200166853
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.15000000000000002,150,0.85,850,4.763153883461512,8,0.22969456899395774,0.4834527710756599,0.49060927960927964,8.48,13,1.381457031330242
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.2,200,0.8,800,4.919818523153943,9,0.2232549379679577,0.486730291541378,0.4943600011100011,7.9575,13,1.4153422730915657
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.25,250,0.75,750,5.064494882064976,9,0.21780794286526572,0.4849059585901691,0.4926135346135346,7.48,13,1.4647866738880444
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.30000000000000004,300,0.7,700,5.343740036787247,11,0.2083806556997167,0.4947996918335901,0.5002022977022976,7.002857142857143,13,1.5702567059079797
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.35000000000000003,350,0.65,650,5.623809410928055,11,0.1998054014119862,0.48942079895433377,0.4952326220787759,6.461538461538462,13,1.540997909217601
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.4,400,0.6,600,5.882075681691709,13,0.19249669294349264,0.48583509513742074,0.4898498075998076,5.916666666666667,12,1.5630276886720709
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.45,450,0.549,549,6.217528884634305,14,0.1838426985421945,0.487615477306199,0.48921238357602,5.487272727272727,11,1.59283104684761
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.5,500,0.497,497,6.801129356785877,19,0.16993829393389667,0.49302409856858126,0.5003777777777778,4.96,10,1.560256389187367
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.55,550,0.444,444,7.07668842657556,15,0.1618394653272832,0.49518666353604135,0.5052292768959435,4.582222222222223,9,1.5856703999520048
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.6000000000000001,600,0.389,389,8.265934328041768,18,0.13962051389076088,0.5139481457170988,0.4845059523809524,4.105,8,1.5776485666966518
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.65,650,0.335,335,9.94558941817857,25,0.11992506409217923,0.5217391304347826,0.4816666666666667,3.645714285714286,8,1.6054092236903972
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.7000000000000001,700,0.232,232,11.310046275563517,31,0.07971624726294997,0.5141643059490085,0.4304523809523809,3.1266666666666665,8,1.6625148286723808
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.75,750,0.144,144,11.982226107226108,30,0.04933338753413992,0.5246478873239436,0.4127619047619048,2.64,8,1.5768322675541617
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.8,800,0.052,52,9.12971342383107,27,0.023845247564405158,0.5284974093264249,0.34600000000000003,2.03,6,1.3300751858447701
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.8500000000000001,850,0.023,23,5.4189723320158105,13,0.017547339560762362,0.5034965034965035,0.2833333333333333,1.52,4,1.056535217901735
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.9,900,0.01,10,2.9555555555555557,6,0.012794612794612789,0.46875,0.14333333333333334,0.96,3,0.8236504112789599
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,0.9500000000000001,950,0.004,4,1.6666666666666667,3,0.012108843537414964,0.5,0.06,0.52,2,0.6997142273814361
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.0,0,1.0,1000,4.388722722722723,7,0.24656376853233272,0.4759266587521435,0.4842764735264735,10.0,15,0.985900603509299
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.05,50,0.95,950,4.722934945371859,8,0.23091864804369872,0.49117084085946133,0.49637912964228753,9.27578947368421,12,1.1515404592817748
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.1,100,0.9,900,5.011363243109628,9,0.2194910462933035,0.5007965842467499,0.5023465608465608,8.737777777777778,11,1.459876537989716
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.15000000000000002,150,0.85,850,5.366496223931269,11,0.20723850785276043,0.5119137385009802,0.5107241320770732,8.216470588235294,11,1.7650760396100604
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.2,200,0.8,800,5.807540675844806,11,0.19355989404108023,0.5217452104600755,0.5172741702741702,7.6075,11,1.8346508523422107
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.25,250,0.75,750,6.570168224299065,12,0.17395410934271938,0.5291076923076923,0.5232576238576239,6.896,11,1.6353951612174145
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.30000000000000004,300,0.698,698,7.095197181535274,15,0.1628006418038602,0.532279218886622,0.5213730158730159,6.537142857142857,10,1.7361839458644788
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.35000000000000003,350,0.636,636,7.574278215223097,17,0.1500471402388146,0.5404493457328615,0.5088681318681318,6.313846153846153,10,1.9587968774481421
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.4,400,0.575,575,8.227523102560218,19,0.13612366699008363,0.5458698134754473,0.49608201058201057,6.003333333333333,10,2.233828303359255
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.45,450,0.504,504,8.743617659124617,23,0.1218216165317636,0.547076646840983,0.48171717171717177,5.676363636363637,10,2.420515620228177
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.5,500,0.435,435,9.081370835319667,25,0.10935869832287151,0.5477759472817133,0.45575079365079363,5.264,10,2.5865621972030755
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.55,550,0.333,333,8.831940374109049,21,0.08558172612787769,0.5422214116359657,0.42988183421516757,4.711111111111111,10,2.624010689529567
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.6000000000000001,600,0.258,258,10.407082315325914,28,0.06255064932563127,0.538642374375551,0.3931964285714286,3.915,10,2.3670181663857166
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.65,650,0.127,127,9.911511061117361,28,0.03188318682756082,0.5404089581304771,0.3546439909297052,3.2285714285714286,10,2.131206422739602
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.7000000000000001,700,0.032,32,4.401209677419355,10,0.017106409569620323,0.48124191461837,0.2852222222222222,2.3266666666666667,7,1.4375751188102215
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.75,750,0.027,27,4.689458689458689,12,0.016787418917539477,0.40939597315436244,0.25479999999999997,2.0,5,1.2553883861180173
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.8,800,0.025,25,5.34,13,0.018806649101875267,0.38338658146964855,0.20866666666666667,1.85,5,1.2479983974348685
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.8500000000000001,850,0.014,14,3.318681318681319,9,0.017501793260182492,0.424390243902439,0.19399999999999998,1.6133333333333333,5,1.3205386106518135
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.9,900,0.009,9,2.1666666666666665,5,0.01659259259259259,0.48148148148148145,0.11833333333333335,1.12,4,1.2188519188154072
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,0.9500000000000001,950,0.002,2,1.0,1,0.005714285714285714,0,0.0,0.28,1,0.44899888641287294
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.0,0,1.0,1000,4.388722722722723,7,0.24656376853233272,0.4759266587521435,0.4842764735264735,10.0,15,0.985900603509299
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.05,50,0.95,950,4.783557207032334,8,0.2285158840206477,0.5045285310659872,0.5104518639255482,9.378947368421052,13,1.068978335346626
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.1,100,0.9,900,5.138183166481276,9,0.21467520152749106,0.5242278265797676,0.5286321949655283,8.833333333333334,12,1.177096238867305
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,2,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.85,850,5.583831497263216,10,0.20011031707541646,0.5377809842041312,0.5408966131907308,8.294117647058824,12,1.2119360244400859
